words,sentiment_coff
tbh,1.1868042096237763
woke,1.5445986674023768
ethan,2.5576598063604545
past,-1.253583881398534
easi,1.510281329221031
mani_time,1.9501294128243294
fresh,-2.349532750292456
gonna,1.0118557877873016
sleep,1.1627404245587647
earli,-1.4221102245698711
those,1.459167345547805
neighbor,-3.0168039147653376
tiktok,2.0853680918197717
ear,1.921120512033604
gonna_get,1.9063590317662842
doesnt,1.8360165882279316
watch_video,2.7178632897114534
halloween,1.3537354299836755
repeat,2.18858332164831
max,2.4482843252668802
flaw,2.511959783504825
count,-1.832485768701647
have_me,2.1394634874872587
promo,2.262965089910561
obvious,1.6014474656650948
focus,-1.9731190788738808
primarili,-3.3679930789092483
global,-2.1436077630156083
releas,-1.1532540137439402
the_album,2.343444388455491
rli,2.3503787904344873
doubt,1.5175301752761898
etc,-1.7798323598862704
yg,1.588038288180902
roller,-1.8237840653704938
bye,2.7384557490719006
peter,-3.056604584015437
late,1.147602463980771
total,-1.3879636015149046
victoria,-3.0983296599198993
lockdown,-1.5984873024464812
restaur,-2.829841920813492
hotel,-2.2344150367217286
consum,-2.0962956205561607
liter,1.153262171604436
genuin,1.2072221879689204
jump,1.7861306332065594
stage,-1.2194143619616897
bigot,-3.1042176588715895
joke,1.3514686834578606
target,-1.9204307171598316
minor,-1.858985443974612
anim,-1.1863052789508388
right_wrong,2.3201014846276524
basic,-1.1779718419317529
the_amount,2.9303533077141846
fifa,-1.7148211918379688
player,-1.0221737928814218
hire,-2.126288262222883
multipl,-2.449113391969724
extra,-1.412724989573568
staff,-1.897874046463715
fix,-1.356657220446035
issu,-1.1720238895864303
correct,1.5481707054879084
import,-1.0969798928088685
presid_carter,1.4035693545666104
live,0.9210357274055427
10_year,-1.483065007839405
mate,1.5518016784415503
strang,1.7481841915276504
ultim,-2.0980253628231584
dress,1.510074530407329
thoroughli,2.829794342731739
bubbl,-3.581660242801726
butt,-2.547337161061583
grind,-2.3106591520632658
moan,2.319649178793965
silli,2.1620351617026525
mummi,2.0014736419120007
smile,1.1985656125023474
cri,1.2095009189440509
ireland,-2.6310246897911695
after,1.3367900379626954
event,-1.3639261041773987
aggress,1.9237339380429075
purpos,-1.896129945057068
maguir,2.470931224176277
ji,2.6097101201994475
pm,-2.534095115593279
dm,1.1977581814267484
snippet,2.4630319736735835
great_news,1.606146885337718
how_to,2.3075008585207866
ohh,2.812960548808187
reach,1.2521132149845509
bro,1.1962816459080372
devil,2.9767735661377395
never_chang,2.101171301424143
nah,1.8724282065604891
dat,1.7777667923475529
pull,-1.5452534474868789
togeth,-1.0401059061818465
dick,1.477734166796043
defend,-1.5457790717503606
claim,-1.4832556181598313
minnesotan,-2.42901382307495
comment,1.14660876530112
seem,-1.0567534093968425
intellig,-1.661067509490435
push,-1.4680360249879338
narr,-2.184497520309155
yep,2.0674954660834772
male,1.665908764962167
masculin,-2.8208578001674396
misogyni,2.094827893562104
box,-2.1290000481073728
under,2.7412147544135768
fire,-1.5924687775619455
break_rule,2.3526071478668755
six,-2.735076581786226
dinner_parti,2.6079221009149163
nine,-3.195992157516045
letter,2.4568878289115346
law,-1.0942894260893974
2019,-2.06439049483329
voter,-2.360475858125015
touch,1.4270856079743677
point,1.0316085619381856
extrem,1.8499960215351634
200,-1.8785209458610344
number,-1.314898713152915
dont,0.983822312184229
extend,2.8872682205199265
joe_biden,-1.4848851575209987
tell_world,2.4008916080646108
wire,-1.9799491608799988
term,-1.5743228558852924
subject,-1.638240172192806
wear,1.404338836978525
receiv,1.292073379011228
massiv,-2.018972330868649
3,-1.0134780207865581
sm,1.3614909633639898
setup,2.611864619456631
guest,2.2823274764636317
fault,-2.1776502612638553
hey,1.3171193595201247
apologis,2.1073521940052014
paid,-1.6093295778584698
alright,3.1079104830239648
mr_biden,2.4607624316056644
heart,1.0829527452516459
join,-1.2388166866040604
senior,-3.363312099523163
please,2.4953015531541043
black,-1.1351383655669887
elect,-1.2278256670294159
minist,-2.375375741677511
bar,-2.7822031995870486
principl,-2.0764191978697597
fantast,-1.6458970850056878
longest,-2.0832626577587963
attract,1.910281541301353
air,-1.9064008218039465
date,1.434353343557552
combo,-2.709960412310311
that_s,2.171738684290589
hardwork,2.0909760640611705
effort,-1.437463356392636
will,1.0958058200717427
off,-2.7981631259980975
deobi,1.2547243757939888
re,-2.228622579043027
strength,1.168709527323122
write,1.1263865838559535
love_letter,2.0857029034688925
around,-1.0309675367839888
ride,-2.8518578628348314
mardic_all,1.5140405373381691
the_way,1.2890456772189554
trailer,2.868455438977907
crunch,-3.266956080641048
cultur,-1.5618426190048422
develop,-1.3545842065799178
kept,-1.74436224726956
big_deal,2.5749249927362614
name_call,-2.456715525580504
attempt,-1.706226577483234
attack,-1.1890609810763495
sadli,-1.757000672510034
vice,-2.496597963987494
prez,-2.6740571598312197
exampl,-1.609186291175878
both,1.4865543587542842
impact,-1.9947718085593023
blackpink_comeback,2.200460382262285
sick_girl,-2.020772895048835
tommorow_at,-1.8664097770153487
1pm_kst,-1.880386003747578
and_12am,-1.7633437758237323
est_queen,-1.9399625344958809
come_slay,-2.1176659997362015
s3j2rs6ncx,-2.2542050321222993
blm,-1.7062081092008832
someth_differ,-2.6783342912152013
antifa,-1.538789262503288
divis,-1.5702214729073858
polici,-1.3864693661468872
given,-1.374446530957465
would_rather,-2.6965030804225587
hatr,-3.810316215087343
servic,-1.2646569677356487
or,1.116684234017862
custom_servic,-3.0663403508745004
bhi,1.7218756577768168
h,1.7084427686431352
ll,1.5634289333008982
for,0.9932284568237674
particip,1.780869415516521
we_will,2.4350777817455955
have_a,1.7687829255689016
king,1.3539724431403417
let_go,1.9478999989431185
knife,-3.1837604081865525
hip,2.57320263549557
could_press,2.5448171165253957
ass,1.4568039877811971
4,-1.224839946270436
mile,-2.356627992395931
perfect,-1.2023178411024786
run,-1.2687435147971344
weather,1.7941543423479394
soon,1.128821736721654
look_forward,-1.102129793377573
have_great,0.9997795611130459
hit,-1.548520856174763
rest,1.0960024691178172
subway,-1.9400061298309574
cozi,-3.107421889606902
realiz,1.2707927567880437
im_so,1.4642080092635
proud_of,1.4996181934580533
royal,2.5339240494738573
guard,2.6214049966470405
on_the,1.6909592067198562
nose,2.2824905408927116
abit,2.5345280286755796
slow,2.118541539110863
fave,2.16194794893258
cheeki,2.9649584444642785
kitchen,-2.2355293718085147
interview,-1.7522380701831517
book,-1.1255757207093922
chanc,-1.3573624306121144
contact,-1.6849940952376063
2,-0.9762275024597347
diet,-2.6337328028881375
adjust,-3.311732386858051
order,-1.445171283207466
squat,2.5981996684148547
spent,-2.2316518386420494
7_year,2.533761301794317
gave,-1.3685528113908405
treatment,-2.980440071497319
chrissi_john,2.420148695873948
jack,1.2581234305355176
five,-2.0232101776738096
special,1.230134806961595
part,1.0034627904650593
tight,2.2023971952322845
lion,2.779662152920675
ff,-1.9872745667425376
andi,2.57189781013742
everi_time,1.8692033299997015
wall,-2.1420272665106173
moon,1.534877889787984
shut,1.423368099757181
hole,1.7173802013598618
fake,1.3295574144467446
love_youuuu,1.430720857381724
coach,-1.7769829436159221
england,-2.2387822866991764
broke,-1.696683867193438
concert,2.1601296701259813
it_s,1.341092215139022
realli_sad,1.4320849583506206
n,0.9664773520104064
colleagu,-2.7266788363925123
howev,1.3291103057369025
behind,-1.5947111843371105
scientif,-3.0622461038718063
discoveri,-2.648514188412572
topic,-1.675068270707841
jame,1.779460336019947
represent,-3.0398145445413647
profession,-1.8789975988143295
window,1.7306893604794735
make_america,-1.7490596275725185
la,3.0448500206903133
mein,-2.8235491381903883
toh,-2.1476867741139056
hate_violenc,-3.0901616331032207
caus,1.0402188683809803
hindu,-2.341527268462199
vs,-1.7080678132476586
muslim,1.400907868529336
monster,-2.305081562717579
sell,-1.4569253559548263
capitalist,-3.094345684582463
rub,3.0679621588016985
voic,1.2883137388294084
danger,-1.6438383345543552
incompet,-3.2027155837108463
english,-1.573759092537369
week,-1.0237604922867471
backup,-3.0413853566629645
idea,-1.0184157157070286
drive,1.1960871057825044
visit,-1.4639530790824302
car,-1.5441679847187761
flag,-1.8511575194089853
symbol,-2.432634364352636
bright,1.9266665940872338
dew,-3.5852765139818312
proud,1.0864935929597621
alway_support,1.5067622470710924
idol,1.521767224355636
era,-1.9354369168756982
well_done,-1.2189726017124827
scott,-2.1841307403965766
great_job,1.139884934950432
ladi,1.3031055519374202
latest,-1.8705900464614693
iron,-2.247488049184743
familiar,3.1983513685179936
return,1.2581090549728218
planet,2.7377439850884144
24,-1.7163957875022378
hii,3.3041846217314403
first_time,1.5232359406753209
interact,1.5671430140123421
compar,-1.2942510709943356
self,-1.3140702745416872
stay_safe,1.308851829470209
stay_healthi,2.248170466006457
offici,-1.4587518617149937
artwork,-3.1882128549163404
per,-3.0787282084448755
artist,-1.2736774080823476
profil,-2.5871490150845378
galleri,-3.4090335490211423
come_back,1.5988191257805275
the_boyz,1.4018421786053354
accus,1.54982276601132
terror,2.8940817234693412
arrest,-2.0186812416659468
hate_crime,-2.993858688227784
charg,-1.5447929307514792
77,3.411685893980941
great_offer,-1.3286174992736373
are_look,-1.3191957238330347
list_like,-1.3897450959922129
etc_order,-1.3611174376385244
low_price,-1.3200613926384699
fiverr_http,-1.3917826409496206
co_ojryfhg74q,-1.4495555876742197
wait_order,-1.3089070208032092
donat,-1.6316603060629395
hurt,1.3284681880006237
allah,1.8586811671999923
ki,-2.074233521015227
se,-1.8002173560528378
insan,1.7550336184809645
ko,-1.0526419039974795
pta,-2.2366983669461638
hai,1.1211747388928839
isn,2.2254614578312224
hun,2.247965708147478
ban,-1.5535557532066109
music_video,-2.5265909439416827
racism,-1.8353259991466955
result,-1.4134120998809478
parti,-1.2777779796780306
went,-1.3882565920553667
mat,-2.1704052784760806
slaveri,-2.351834161185018
oppress,-1.9496017872567424
suicid,2.2511799034703395
ben,-2.5288998750401803
hubbi,3.2178332303523107
chat,1.631381377141525
teas,1.6428454009785276
me,1.1044086663743424
becaus,-1.2683437487954103
speak_truth,-2.746241789512348
dare,2.48873288145188
peopl_appar,3.410529248364886
not_bad,-1.6654046579548951
fairli,-2.1697689921981085
soil,2.7179632242053136
edg,2.3444593936733145
everywher,-1.8089860502183857
south,-1.9559781624985106
bank,-1.626916506931983
near,-2.4448549901896506
resourc,-1.7694133895081825
idiot,1.2609750875929808
jackass,2.8752686691268545
pressur,2.59457271341329
po,2.143959562351869
automat,-2.040718583519725
dark_mode,2.547929874798512
earli_morn,2.604705065680359
case,-1.2414550375059579
hungri,2.0117977245969403
phone,-1.4018029477698182
build_back,-1.88691125891606
languag,1.5973726185555872
thank_share,2.146673205314708
websit,-1.5625687472349763
candid,1.3270368394348346
america,-1.2384090354178579
deserv_better,1.762265341495217
weirdli,3.5044245739115674
mf,2.4406277046321754
test,-1.5126270197910394
tuesday,-2.1660030456443016
studi,-1.3385904999194114
fat,1.3341568321185469
orang,-3.208402452936744
gross,2.4667642409597192
cloth,-1.9979877297072417
disturb,1.832161484890539
bout,1.8005427368453455
btw,1.7322860443444967
lone,3.167703209230501
desir,-2.220075904643197
teeth,2.490000918030746
flower,1.652490293068188
anoth_one,1.8390212216136699
at,-1.311711155532634
quit,1.2279829869877399
realis,1.422360132427605
australia,-1.712468787750825
melbourn,-2.878916793240095
ok,1.1374770682218167
connor,2.4318333696619496
fulfil,2.159914011587563
there_differ,2.9222679857655343
60,-1.3874584771647334
freedom,-1.6036391152494818
rather,1.3148166941779131
line,-1.731364133062587
blame,-1.327146195987972
societi,-1.8355112600362529
whole,-1.1361617268847808
villag,-3.798053352574937
took,1.3411223798571785
stand,1.037958969315645
skill,-1.6361565698158893
2_0,-2.9538924984468466
entertain,-2.5686197260479293
drama,-1.7409396056177944
worth,-1.3362072428773544
mj,2.9015505648328914
goat,2.456171072650901
full,-1.3708152816793093
lebron,-2.2788063054256185
analysi,-2.4718989938890608
pull_muscl,2.401183237371434
somehow,1.7963879593054557
be,1.2296721332359706
homi,2.706579841825632
infect,-2.2435734980844897
utter,2.773152945428078
profess,-2.7332635198563855
desi,2.3035264674313423
lead,-1.4537433418465764
project,-1.2527757072804147
noth,1.0161534885206098
same,2.5246488215222143
im_sure,2.5416178735228887
articl,-1.486440744339646
mad,1.2512907601786492
abt,1.7378796022438106
focu,1.5530049035776121
charact,-1.1092840457295852
crime,-1.5063578337699453
mind,-1.1782650946055604
unit,-1.7086478634751954
tomorrow,1.1778331218960805
fair,-1.4319658921364384
voic_heard,-3.3156398356003596
decemb,1.9984097552478866
join_us,-1.5751181176683604
wed,2.602108199606729
pile,-3.0994012183705593
hors,-2.192176113879831
script,-2.780176563051215
6_year,-2.2261072736419
u_guy,2.2569212396527525
never_seen,2.775596332768093
bjp,-1.8522395706406551
cancer,-2.150386535741766
politician,-1.6104991070373962
privat,1.940910137845738
signific,-1.91309610206215
fulli,-1.5705556418871196
commit,-1.6755145408117922
cannot,1.296271274996092
eventu,2.0561795649251673
plate,3.1029625286456652
bad_dream,2.625135203350529
vent,2.6773914461801858
mr,1.188550096095192
univers,-1.8122107188789311
fund,-1.4075521740057766
phd,-3.4340172647550857
research,-1.4186891179095136
council,-2.561113596466284
eu,-1.3075055122942565
scheme,-3.2331051668497532
sinc,1.0286053128278045
make_differ,1.8608712505936424
apolog,-1.9531355292606303
speech,1.5447429316848735
citizen,-1.3650971001364787
send,1.0455086104326172
oomf,1.8868304258788329
10,-1.1511718886949707
luv,2.6448358285707734
stranger,1.8428044484457236
paypal,2.376239544112172
feel_free,1.0545271759732557
acc,2.7317139142875635
oz,-2.862694921509887
trend,-2.131876347063983
fav,2.2997595600087823
troll,1.6173595479271377
med,-1.867618665652107
cuz,1.253848756875805
everi_week,-2.4388386584145456
row,-2.0153437801507557
seat,-3.3316096022904658
margaret,1.9311370390340379
relationship,1.2418787815977799
concern,-2.048263388084096
cleans,-3.587958418130021
appoint,-2.5558022808565553
amin,1.6971268845622316
park,-1.7164384640361607
contain,2.1175066926200676
lane,-2.015273564860151
deserv_it,1.576049035780339
involv,-1.6999495293192044
crash,-1.9801587853578315
continu,-1.2445574012527059
tour,-1.9966489660109812
two_hour,-3.5843464105138154
former,-2.329798043081196
wednesday,2.44729755934857
million,-1.4604317483937181
finish,-1.249751925433049
i_m,1.1867562994081935
fam,2.014700230259402
year_old,-2.1555196179732174
youth,-2.1581153415905
exo,2.3596964054235348
besid,-1.6342218249333695
mo,1.9049248906562457
thi_wa,3.2268520129263436
veri_good,3.0954792527146187
glass,2.172778248691955
shirt,1.6378239073086625
invit,-1.8702500254717505
pr,-2.6893109412537903
unfortun,-2.181423571295784
sit,-1.2769983121190958
jail,2.108812114126368
door,-1.790050205644093
belong,-2.375997501753754
starbuck,3.0252969348878302
thru,2.6280244769832284
root,-2.1136525513090656
nick,2.71900334058442
come_home,2.6845715408238027
love_youu,2.3388499626713966
al,3.0113828985515076
american,-1.1004735026111507
dictat,2.1268473691219207
complain,-1.6352537843077246
regard,-1.8134106761796753
sept,-2.8362215695476385
15,-2.3022983834841275
2_week,2.1805996979817883
tension,-2.8082105701914815
le,-2.6572996160480957
10_min,2.3236277225124398
gf,2.320672200317423
new_arriv,-3.1139135137681007
purpl,-3.5088369034083695
ke,-1.4276487887168507
choic,-1.3169545866627221
pleas_let,2.4665570407161668
south_africa,-2.541086683988987
larg,-2.212733331101354
ceo,-3.0194303132791585
laid,-2.5058697005654915
union,-3.6337927295708967
exercis,-2.9452119564972548
dismiss,-2.8971611606153878
concentr,2.491490736296856
compet,2.224689021002109
cv,-2.121843873066246
anyon_would,2.0434250617274246
damn,1.2498044441338072
previou,-2.233500935282214
film,-1.2469433539876145
promis,1.479291347959652
self_care,2.9367799772583427
donald_trump,-1.4680508712766347
your_heart,2.375864456552692
tast,1.3444277566801153
food,-1.255389642609323
bang,1.824610197817228
love_uu,3.1743216810860226
repli,1.1976054206647133
depart,-2.323098292103261
burn,-1.843966896278299
oper,-2.6064844509752847
polic_forc,2.093849439820921
forc,-1.2315077287422032
steve,1.4912144774525584
steve_need,2.091922810088836
bath,-2.6416192514209276
ran,-2.2597298552129352
wors,-1.3971385916344483
tortur,2.2717846363288525
onto,-1.8496871045738659
podcast,-1.6624831804305926
chelsea,-2.2484799448717476
draw,1.279246004285952
reaction,2.0735103829648
unfollow,1.8471160173144254
button,-2.687257078255846
sunday,2.2544367016748224
kick,-2.1318860223665292
campaign,-1.8701435446535912
georg,-1.8869123075496672
john,1.2629336660561472
cup,-2.6887483780300347
side,-1.312854703101795
fox,-2.2565032972558225
fc,-2.418062086193321
opportun_us,2.1895732095152627
top_tier,-3.6253754081593423
clear,-1.4537529836353977
kill,1.2641525828556222
congratul_my,2.6738474376654984
next_week,2.6051288732172355
keep_stream,2.1183720163079554
again,1.475147255575621
mco_2,-2.035360767650963
0,-1.2388117615499774
tan,-3.0959732519954515
sri,-2.839272770552364
mco,2.8154074604503707
tu,2.3901244027079995
queen,1.2596751187774418
dragon,2.3189022703704625
star_girl,1.6722543348474506
nd,-1.936289990913022
smart,1.5382755672524828
statist,-2.3853163950686658
presenc,2.791642786951613
leadership,-2.910622263102826
link,-1.757101155293692
firm,-3.047224410665249
state,-1.255327465680534
thousand,-1.674597412026369
judg,-1.2044979039608807
weird,1.2623439966978922
young_peopl,-2.2572586229965137
movement,-2.3636510959992223
address,-1.9429373186668077
regist,-2.1682133972398026
determin,-2.1738875292839084
visual,-1.8370261601004434
qualiti,-1.9113977212534055
4k,-3.249111354262607
complex,-2.199254274237179
broadcast,2.4000418223276987
cover,-1.3749625472133828
plan,-1.167105839508559
class,-1.2694379854024789
clue,2.4532218382691355
famou,2.729481820493409
pass_away,2.5864799365994715
mention,1.6887886729693617
still_aliv,2.818077000226833
feel_attack,3.6814134976889643
googl,-1.5104550749116699
next_season,-2.872187161301498
cost,-1.4265447232374313
kkk,-2.1826338612750082
investig,-2.298579776822149
guilti,-1.4435978843902555
career,-2.0955902830469246
polic,-1.4281202972643128
murder,-1.77406977380096
parent,1.2357989897806605
evil,-1.469126859686443
presid,-1.1101372569570127
nigel,-3.0120437743798165
hedg,-3.261641765657763
pal,2.643619037981937
icon,1.4245463327340375
killer,2.5912305222952927
express,1.7695520197404238
keep_shine,1.117219802555917
rashami,1.1187469927500509
opinion_matter,2.5244319196665144
manipul,-2.5779117011667316
dinner,2.4866588559351244
calm,1.7331801548692944
slide,-2.6015835554164415
arm,1.4363790935362861
older,2.3020682254548728
chest,2.3520181749816427
smell,1.8627165674315649
too_much,-2.3028674847141115
escap,2.4753517598747274
polit,-1.1424893836512418
no_idea,2.431182047307882
opposit,-1.9964413653955133
gop,-2.9705247904345238
corrupt,-1.5453015933816436
rout,2.6480011516307513
gentl,1.9382066984479505
revolv_around,2.702362894219728
sama,3.8260374936752966
alfi,3.002524704434205
often,1.3449221501776443
cut,-1.9556074498637503
tie,1.8756595518888546
rob,1.9317216627275422
rain,1.5859222040737988
step,-1.6819643287276416
jungkook,1.459157438541751
bite,2.022798793407786
donut,2.8736521483593114
grabe,2.7458415298567402
robot,-2.68296015834439
argu,1.6353723392317874
anywher,1.8983773499836893
toxic,2.5065795229406205
peak,-2.5554717140181245
hope_continu,-2.646166983241959
subscrib,-1.996750891724875
observ,-3.143447487267102
liar,2.3885863483884235
episod,-1.2219672997879345
crimin,1.5474807197018121
l,1.5736802025952048
mc,1.775876251857706
amount,1.5236901214741465
our,-1.0638322890155545
fli,-1.7006801719684095
math,-1.8357105645674912
realli_appreci,2.184230278252066
hardwar,1.7832789709742702
id,1.8683355591705535
account,-1.160026195766359
anti,-1.7236879783125323
approach,-1.569336998015374
in_privat,1.785307460875872
maintain,-2.2196044044313
build,-1.5508918115237749
poem,1.6803613746815476
kati,3.9573394151869854
essay,2.4350052842241117
hahaha,1.8412627530003658
one_best,1.2728038236512231
certain,-1.6751591339624383
doom,-2.8457327199877964
it_wa,1.749357583710471
brand_new,-1.8797910113338108
conclus,-2.5676382144096093
there_mani,1.4141514863707105
relax,2.0524036764563425
omgg,3.450102578641413
rais,-1.8141410065206587
nephew,2.9492461605483875
mentor,1.9589301931600205
noth_wrong,2.612923608062985
sound_like,1.5139636327469668
soti,2.598935693340038
oh_god,1.8740335115930984
mani_peopl,1.5752243456332977
find_way,1.9050238037246348
make_sure,1.333345773666281
map,-1.9968813425753924
angel,1.5115154689149575
dead,-1.7205536519449938
gloriou,-2.7230340165866616
accur,2.928678075506966
one_side,2.7873884056512193
psychot,2.9882194694651734
carri,1.4777607934153776
mostli,1.3665101206778787
fi,-2.5072283072983077
amount_time,-2.7271230633389076
dedic,-1.924501829372755
match,-1.5857619937883842
team_sheet,-3.66327125332142
injuri,2.3478721150208
constant,-2.2873846554767314
mayb_could,3.025056947496869
obes,-2.7176261987094996
harder,1.7724150804395624
due,-1.4164870251751616
bad_habit,-3.3305083233851613
pre_exist,-2.95087261511844
higher,-1.7463453188953293
risk,-2.289398598531819
covid_19,-1.9300707698217672
give_us,1.7866990598288885
sorri_loss,1.285347747860942
peac,-1.0749689810734073
heal,1.3008344510623167
until,1.9600796752931477
els,1.464491914674556
xxx,1.7228320641245372
sweeti,2.792826035256866
prayer,1.2668305619322326
how_mani,-2.02458584603299
legal,-1.6932712470928866
hospit,-1.9011428734659106
illeg,-1.9779485924929459
statu,-3.546207765113048
motion,3.249028362317906
some_peopl,2.090813895190963
griev,1.5433604158771685
shift,-2.7010622041717616
remain,-1.6175564479916165
11,-1.506945057370987
geelong,1.9632990398253276
bid,-3.0495860228910363
the_truth,-2.7095578400819247
amp_trace,-3.177444256514873
must_watch,-2.2914713617926368
data,-1.64897781598222
safe,1.3118384102102512
lt_33,1.9942739809277155
brother,1.2025067340597577
tag,1.553089244843082
weed,1.8286218689870926
deep,-1.4548724335869017
chemic,-2.9676728934426007
you_welcom,2.811403776865309
chri,2.2168468841713955
area,-1.5713905084127946
here,-1.2837213700085894
one_favourit,-2.7379600330723224
whole_world,2.833226915672153
sushant,2.0219343252554682
stay_home,1.6696932605310133
get_paid,-2.45402493963288
dude,1.4624592321656584
perfectli,2.157861965704727
captur,-2.637122985818146
rin,2.856742548929611
sort,1.6654498355782263
behalf,-2.8688323730418555
screw,-3.0860150042875234
feed,2.0615540103344236
perpetu,-2.910420187140653
smth,2.7772273021579448
intern,-1.8720540652318205
economi,-1.9836097020759034
stream,1.1717155700350208
incom,-2.3566655258013136
rant,2.981313597963744
conserv,-2.817827621016624
rank,-2.054996123006028
luck,2.6491784565528014
shop,-1.7758084191002146
print,-1.9311360242059543
91,-2.5955700959042174
work_hard,1.8944207747207278
collect,-1.6321351944389737
improv,-1.3997730899478582
outcom,-2.755445198685939
journey,-1.4530755445780306
charli,2.6977524249782157
grace,2.1877893982840817
controversi,-3.0869766886207213
click,1.8976700961213597
till,1.5186690668563831
keep_rotat,1.934041854468512
wtf,1.5116496909600903
swear,1.7298148897191274
some,1.2874028493148306
corbyn,2.328066492339769
rock,1.8562646614861587
stanley_johnson,-3.108161227898383
stroll,-3.0328873687520024
round,-2.130984985247849
arsehol,-2.1457184737508337
famili_friend,2.2514825687409235
dia,2.1398994044319095
ne,1.618750140882237
g,1.8667141704061456
mr_presid,-3.343623895237983
review,-1.6131570892166636
materi,-1.9166371127826023
don_t,1.9086850157874995
have_to,2.592874995528124
youtub,1.399574702672396
audio,-3.112114115616252
lord,1.2417903121805771
out,-1.8080415518057107
pack,-2.119313090613113
lmaooooooo,3.5174631757912462
train,-1.6554354257967134
activ,-1.5431441356012026
nct,2.2613571111344726
member,-1.6445051489949876
simpli_look,2.8755437330769715
photo_someon,2.651474468189629
help_reliev,2.767145033675486
explain,-1.3499082426180933
among_us,2.331518483359315
stan,1.2536251644983132
sigh,2.149910371099543
trump_batter,1.7232141313165914
that_cnn,-1.6180665636428035
john_king,-1.7773943210987857
forc_admit,-1.7487173091394481
hunter_biden,-1.7940147451033475
swamp_creatur,-1.8373341568075487
use_hi,-1.820904055574375
famili_name,-1.8579106319439047
make_money,-1.7985969193565783
around_world,-1.915177861187305
video_via,-2.320860147520003
taken,-1.7458293817463109
spot,-2.249743597723332
peopl_assum,2.7610791204840925
alon,1.1761842508336924
greatest,-1.4755932887995045
pill,2.7573252143822433
consider,-3.6057092645939726
exhaust,-2.7026990695586566
xd,3.4337236196290086
particular,1.8326535836430324
sens,1.7787194305777745
profit,-1.8985474290087254
so_sorri,1.481733489711929
thing_happen,1.8915116424150975
ma,2.027429041684441
am,1.3695189432091597
may_god,1.6940624003572307
health,-1.893625830942348
success,-1.2723067883920292
soo_much,2.4656569234194983
singh,-2.646943946440823
alway_given,-2.5528534850739595
commun,-1.1810689239330592
all_best,1.8876904156619454
goal,-1.3554140741565472
funni,1.3799767269064305
entir,-1.514836486037095
kya,-2.113842565170822
dive,2.7992067137605643
expert,-2.3358537738333025
rahul_gandhi,-1.8896899098239224
whenev_think,-1.7749078157281082
referiger_lg,-1.6121233682867007
brand_first,-1.5505390994872579
strike_mind,-1.5921457237300978
refreiger_also,-1.6031421649547466
wash_machin,-1.555226092478586
t_v,-1.554785482241689
set_well,-1.5547509663215175
see_lg,-1.5743371036284781
home_sinc,-1.5521004125658415
childhood_life,-1.4714552884354666
s_good,-1.4911575829708685
lg_thank,-1.5203288673059987
realli_nice,1.4196138324681487
energi,1.3380068642486371
lil,1.6828070229651968
mac,2.808695369898276
miller,-2.526074379922703
pleasur,2.0274167930821054
last_week,-1.7506680578888902
shake,2.483954523219738
empti,1.5016699708036974
somewher,-1.6666731231015866
verbal,2.7607494720418324
dump,2.7032997446042972
coffe,1.2034238241469504
solid,2.244048926705623
minim,-3.372467426401724
butter,2.3898917758262512
score,-1.8947740521539445
rg,-3.400157732923836
cm,-2.5698927171127446
pose,-2.7502524864726294
at_point,-2.144079644756971
imo,1.5007472939939857
irrelev,-2.9052292385238148
boss,1.9004933598606881
feel_anxiou,2.8453234701827963
minut,-1.8121008170063369
ill,1.4106312247063648
bald,-2.923332195880435
21,-2.2071344906331007
d,1.755972776665503
wave,-1.9098326944798694
holiday,1.156345831060418
boat,-2.187749935782982
financi,-1.716795783988154
nufc,3.228363268247886
hashtag,-2.9238754354979593
shelvey,-3.693417325181177
witch,-2.85417952906559
lad,-2.0571182332450566
solo,2.0698316647602026
stick,1.335853206379316
baffl,2.4487068453521026
jenni,2.89205049271578
main,-2.1762360353859687
zero,-2.2432089513558293
content,1.2818243933229738
whilst,-2.099662521511653
biscuit,2.3406682813542723
indi,2.694528386578584
wa,1.239993797339589
make_laugh,2.3708644020957395
ref,-2.754333397883789
tire,1.638357214636714
act,-1.23274202576225
frost,-2.569447001923105
2021,-2.132086140461453
2020_10,-1.5615867191522608
thought_prayer,1.977804346715279
hug,1.2924799111953755
nichola,-2.1916164624978958
luci,3.248781045518613
kinda_funni,3.495419822817754
bayern,1.6827673421378797
from,-1.8150346206286134
littl_bit,2.0923536552031528
race,-1.857352358563055
onli,-1.4417807735068415
think_abt,2.782061062878179
aaaaaa,2.0264598880180715
background,-1.6349351256996192
hollywood,-2.8051039439167504
highlight,-2.1417205618008497
gestur,2.2474454744223986
meant,1.3279106835284158
reviv,-2.571243018766036
ㅤ,2.2784985732157397
chuseok,1.4294474611312737
worri_much,2.5132504588045657
ate,1.5449697919776493
hehe,1.9841689228412858
quick,1.6723506456710984
new_month,1.3960184292690276
forth,-2.7140844488292264
miracl,2.3780660726747977
amen,1.5687794237048247
africa,1.6155983319215799
kid,-1.1816804254736046
trip,1.8358836566835501
vega,2.9405411727697417
winner,-2.1591035031963446
note,-1.5656431993184239
smooth,-2.497786522354228
press,2.285156277704962
pixel,-2.5372935386581523
spontan,2.866932821982074
highway,-2.8945840313705347
north,-2.0131540311385945
finger,2.206357587986448
nope,-1.7471844785869108
frank,2.215172865517091
feel_guilti,1.9840218100585412
serv,-1.459261125597139
